id,access,exit,bonus
571447236028741,NA,NA,0.7
730015230353945,NA,NA,0.8
393918349495652,NA,NA,0.8
449550595708484,NA,NA,0.56
223712528804874,NA,NA,0.88
488517193490746,NA,NA,0
