id,access,exit,bonus
487041487694957,NA,NA,0
921017286109809,NA,NA,0.52
106925060827501,NA,NA,0.52
629306331287022,NA,NA,0.8
624897127160758,NA,NA,0.6
762249484397822,NA,NA,0.54
