id,access,exit,bonus
212157176638458,NA,NA,0.9
877918494137936,NA,NA,1.08
307895390142326,NA,NA,0.78
825608913974972,NA,NA,0.7
435427191657762,NA,NA,0.74
135992663201523,NA,NA,0
