id,access,exit,bonus
524698121499358,NA,NA,0.78
70421336327414,NA,NA,0.92
723868508750925,NA,NA,1.16
50090930414140,NA,NA,0.88
391974261907763,NA,NA,0.9
185296067584945,NA,NA,0
