id,access,exit,bonus
835997577703574,NA,NA,3.75
356110995537006,NA,NA,520
661427933983294,NA,NA,1680
396090822695116,NA,NA,1700
799737869044375,NA,NA,1340
301996287952573,NA,NA,960
