id,access,exit,bonus
516329781295842,NA,NA,0.86
153602537929634,NA,NA,1.1
259915507696304,NA,NA,1.1
746402680218860,NA,NA,1.12
326150746890097,NA,NA,1.02
800195661045797,NA,NA,0
