id,access,exit,bonus
353105711833322,NA,NA,2
235994945259616,NA,NA,1.6
528048549037318,NA,NA,2.14
184561934361007,NA,NA,1.4
765710342629248,NA,NA,1.66
446002007935547,NA,NA,2.36
