id,access,exit,bonus
21869429103314,NA,NA,0.52
189555242031262,NA,NA,0.58
793714658662223,NA,NA,0.58
662018097810620,NA,NA,0.8
297718748358650,NA,NA,0.52
290508578430332,NA,NA,0.6
