id,access,exit,bonus
532099030497132,NA,NA,0.5
458086330188903,NA,NA,0.66
841763032812441,NA,NA,0.56
307827262432362,NA,NA,0.6
52760666937306,NA,NA,0.52
673505463057014,NA,NA,0.52
