id,access,exit,bonus
564602834786207,NA,NA,160
751284702307465,NA,NA,0
58019019360850,NA,NA,0
744574376629792,NA,NA,0
703297232914478,NA,NA,0
988424901723704,NA,NA,0
889889148341661,NA,NA,80
275328779210125,NA,NA,0
