id,access,exit,bonus
763459859049000,NA,NA,0.52
658977508091300,NA,NA,0.5
174064917112371,NA,NA,0.7
636972074767745,NA,NA,0.52
423864836153585,NA,NA,0.5
359314356141761,NA,NA,0
