id,access,exit,bonus
675540024690001,NA,NA,0.9
137483738745281,NA,NA,0.74
191598415475747,NA,NA,0.9
862315897698124,NA,NA,1.06
675065361223386,NA,NA,0.88
991370395052755,NA,NA,0
