id,access,exit,bonus
909124360831252,NA,NA,0.64
816117530812976,NA,NA,0.54
391088548850927,NA,NA,0.76
668358270278000,NA,NA,0.8
34762573163491,NA,NA,0.52
338598150023180,NA,NA,0
