id,access,exit,bonus
490391930823516,NA,NA,520
202419116617292,NA,NA,500
511960365859295,NA,NA,280
710448033175724,NA,NA,700
159137061557152,NA,NA,340
863324274332067,NA,NA,360
97594423245502,NA,NA,540
590647581914576,NA,NA,0
