id,access,exit,bonus
899224435886192,NA,NA,0.62
863817103966819,NA,NA,0.52
796251791536902,NA,NA,0.5
599663783780390,NA,NA,0.6
805033958243967,NA,NA,0.58
558895864969497,NA,NA,0.66
