id,access,exit,bonus
375923685613585,NA,NA,180
72204900882306,NA,NA,340
22046964065292,NA,NA,600
392768836195572,NA,NA,340
555082739090326,NA,NA,840
650248500587765,NA,NA,600
195007790592430,NA,NA,680
124121109767719,NA,NA,0
