id,access,exit,bonus
46488553689512,NA,NA,0.6
697647223785279,NA,NA,0.54
727722845125937,NA,NA,0.56
787363807749944,NA,NA,0.76
180959515361492,NA,NA,0.72
245698507067305,NA,NA,0
