id,access,exit,bonus
188141345754335,NA,NA,1.54
981182105080476,NA,NA,2.2
676360066633279,NA,NA,1.78
796838066603064,NA,NA,3.26
864527242796214,NA,NA,1.82
684363622124028,NA,NA,1.88
