id,access,exit,bonus
641574898333540,NA,NA,0
870411079392936,NA,NA,0.66
286043205075342,NA,NA,0.58
57015631871962,NA,NA,0.54
625552476892751,NA,NA,0.76
989817185658922,NA,NA,0.52
