id,access,exit,bonus
455275548834231,NA,NA,0.76
702524386232691,NA,NA,0.62
766087687293548,NA,NA,0.94
188804438777158,NA,NA,0.9
523471539437204,NA,NA,0.76
996705432906818,NA,NA,0
