id,access,exit,bonus
558286023465306,NA,NA,1260
365590471434578,NA,NA,1880
926824772746092,NA,NA,1640
155418124499823,NA,NA,1120
345408781084443,NA,NA,1520
337530669476630,NA,NA,1180
328149370149123,NA,NA,1260
638367969631982,NA,NA,1420
