id,access,exit,bonus
229112315774573,NA,NA,0.5
99677010191219,NA,NA,0.72
786394784476194,NA,NA,0.52
242520347613987,NA,NA,0.54
71809152226262,NA,NA,0.7
300231805299942,NA,NA,0.62
