id,access,exit,bonus
479605135429735,NA,NA,0.52
319510406134945,NA,NA,0.6
986631942671181,NA,NA,0.5
225882671511841,NA,NA,0.5
219756272770808,NA,NA,0.5
962549825569722,NA,NA,0.5
