id,access,exit,bonus
557467044302641,NA,NA,0.01
756422324980767,NA,NA,1.08
685662252192505,NA,NA,0.84
936295094351301,NA,NA,1.04
66027716626319,NA,NA,0.72
838998460657738,NA,NA,0.8
