id,access,exit,bonus
597744647533583,NA,NA,0
244579107883270,NA,NA,1380
57738590236060,NA,NA,1260
419377536772313,NA,NA,1320
902674573114605,NA,NA,1520
491182710744817,NA,NA,1500
