id,access,exit,bonus
113365511072746,NA,NA,0
571526329029362,NA,NA,1100
880771009233970,NA,NA,1520
661565845386421,NA,NA,1640
511475775596007,NA,NA,1760
211882024116119,NA,NA,1680
