id,access,exit,bonus
158331885900673,NA,NA,0.72
312933938496510,NA,NA,0.64
518085195956899,NA,NA,0.52
352727764111578,NA,NA,0.7
810588765968266,NA,NA,0.62
548259105690829,NA,NA,0
